NAMOBJ,TIPSNG,KLSSNG,FCODE,REMARK,SRS_ID,LCODE,METADATA,NAMWS,NAMDAS,STATUS,WMAX,DBTMAX,SLPRT,SHAPE_Leng,x,y
,0,0,,Alur Sungai,,DA0280,,,,,0.0,0.0,0.0,0.00286060956577,"[11652738.441225559, 11652748.236784149, 11652768.547247883, 11652786.841270363, 11652803.83964529, 11652820.981622351, 11652836.108939279, 11652843.745233709, 11652850.806117684, 11652858.442300802, 11652872.559170708, 11652889.556209791, 11652905.975946007, 11652918.363801578, 11652929.455453, 11652941.699483795]","[-335513.51031745755, -335501.7702586904, -335482.20554026356, -335462.060271014, -335442.9291908315, -335422.7825904287, -335399.7370150374, -335382.7774469677, -335367.5584270996, -335354.6579443502, -335337.1203930964, -335322.4831584645, -335309.2959710242, -335298.7165924946, -335287.5577764683, -335271.75944167457]"
,0,0,,Sungai Satu Garis,,DA0280,,,,,0.0,0.0,0.0,0.00722768355348,"[11660175.03249601, 11660191.152560152, 11660210.316989733, 11660231.170803897, 11660247.8520296, 11660268.026460914, 11660282.454023516, 11660294.403280295, 11660306.46541504, 11660322.246177375, 11660342.195743319, 11660358.650656488, 11660380.965872938, 11660398.436242506, 11660404.410870895, 11660406.217474904, 11660405.885074906, 11660404.65031912, 11660405.446810074, 11660409.734725539, 11660416.16364877, 11660426.424522841, 11660447.502979737, 11660471.286388945, 11660499.706477582, 11660540.465663858, 11660573.467996698, 11660601.343176432, 11660625.40544096, 11660653.148929734]","[-324605.7978358519, -324578.80133328866, -324546.0193163789, -324519.3645741131, -324504.62050274806, -324488.1748300212, -324473.0902411224, -324454.1470086443, -324436.22523089213, -324416.6030796743, -324397.8884673688, -324387.5692880273, -324374.5273909945, -324359.89736378565, -324348.44014562666, -324332.3312244435, -324309.3020983583, -324285.0244748879, -324252.6919550391, -324226.9412428558, -324199.2618859634, -324173.73834694084, -324145.38175088534, -324119.7483200505, -324103.8984687723, -324084.98182024516, -324070.6950220021, -324054.8189830585, -324040.5301819077, -324021.7416141048]"
,0,0,,Sungai Satu Garis,,DA0280,,,,,0.0,0.0,0.0,0.00173287917207,"[11657905.857145173, 11657894.641817808, 11657889.350579768, 11657874.745685212, 11657867.361529434, 11657860.694159852, 11657848.738112573, 11657833.947871068, 11657811.418030653, 11657787.142032696, 11657769.444571368, 11657742.334490499]","[-328208.3906328271, -328224.0860662292, -328233.4580939453, -328253.64330767567, -328260.07539665623, -328264.5662888679, -328267.22566759837, -328267.2330244184, -328265.74304555444, -328264.2444837617, -328265.5458605063, -328274.27784802316]"
,0,0,,Sungai Satu Garis,,DA0280,,,,,0.0,0.0,0.0,0.00446390060957,"[11663467.457608096, 11663472.432030858, 11663477.796517119, 11663482.586149532, 11663486.290862186, 11663489.483393857, 11663492.548798684, 11663498.104977103, 11663501.36118353, 11663502.829264967, 11663504.807634963, 11663505.82821205, 11663506.785671, 11663507.933263626, 11663509.273216339, 11663510.868758606, 11663513.35741714, 11663516.037433874, 11663518.335068166, 11663520.632479811, 11663522.738867221, 11663525.866833596, 11663529.250500832, 11663532.953098414, 11663537.230772484, 11663541.445328407, 11663546.362199008, 11663550.128916614, 11663553.384677764, 11663555.300040912, 11663555.872779699, 11663555.871443866, 11663555.103784654, 11663550.566847486, 11663547.372200731, 11663545.071338184, 11663543.664371144, 11663543.47156578, 11663544.619047096, 11663547.61999793, 11663551.003219888, 11663557.132805012, 11663562.879785044, 11663568.945138827, 11663574.436529297, 11663577.947212083, 11663580.563999351, 11663582.667381126, 11663583.24078782, 11663583.430476239, 11663583.429029087, 11663583.044642892, 11663582.340769742, 11663581.955604313, 11663581.571329419, 11663581.376965592, 11663581.312066333, 11663581.373180728, 11663581.563759701, 11663582.135607922, 11663583.474670071, 11663585.388697406, 11663587.046244621, 11663589.278645689, 11663594.455113333]","[-331577.7391978567, -331578.6982853202, -331577.35005625547, -331575.5509312625, -331574.5866047454, -331574.39465348865, -331574.39532230835, -331576.26110631, -331578.2545234351, -331580.5691970154, -331585.84183739993, -331591.7567679545, -331597.7997777894, -331604.42154002097, -331610.9153350802, -331617.53720949887, -331625.50976618374, -331633.6758353057, -331640.297933892, -331647.94856665446, -331654.57066601055, -331661.19388042425, -331667.04471933504, -331671.6744042675, -331675.27555531805, -331678.49035130366, -331682.15615517617, -331686.0143564693, -331690.57938949065, -331695.4657908556, -331701.3170772801, -331707.87408099906, -331714.43208828924, -331729.73158000974, -331740.274421495, -331749.40371144266, -331756.92459979176, -331764.5757971737, -331771.9690531657, -331777.81989735673, -331781.22820818005, -331786.3081253237, -331791.32439321955, -331796.72601363045, -331802.8344665324, -331809.4567971852, -331818.65052204276, -331834.59488176455, -331842.5033571925, -331850.5389091575, -331857.5468178165, -331866.2255538984, -331874.1974579158, -331881.65503882914, -331889.8839942114, -331899.72057399206, -331908.2714566784, -331918.62247317866, -331927.23678376066, -331937.7159926916, -331949.0312296677, -331960.4112319365, -331972.0482857955, -331984.1353464384, -332007.8730649121]"
,0,0,,Alur Sungai,,DA0280,,,,,0.0,0.0,0.0,0.00614525617935,"[11661891.829624217, 11661859.513464727, 11661855.785374979, 11661853.548855081, 11661850.070232313, 11661754.04592824, 11661750.07070923, 11661746.218720887, 11661746.341840245, 11661748.575688465, 11661749.692334268, 11661749.690553157, 11661748.073414918, 11661745.836115796, 11661745.2141738, 11661746.702404065, 11661763.083512416, 11661764.20026955, 11661764.447398819, 11661762.334666207, 11661760.71942039, 11661674.883632714, 11661672.647335466, 11661671.901272237, 11661681.461056149, 11661566.306608891, 11661563.946190411, 11661560.591466235, 11661559.721504422, 11661556.862931209, 11661546.649924532]","[-327675.4377241191, -327774.967476665, -327783.21967774024, -327786.47037609405, -327789.59589761693, -327831.4655208046, -327833.96560452064, -327840.4671154362, -327845.34388976434, -327854.22276069573, -327860.4752562959, -327868.47822371713, -327880.23226608767, -327886.48398273095, -327891.235693324, -327901.73986249446, -327970.51891823433, -327976.14620295895, -327982.39870469854, -327987.7751898827, -327989.65061728976, -328016.266753026, -328018.266912143, -328022.14327946753, -328042.77800425974, -328091.0208271128, -328093.27111893514, -328097.5220170797, -328100.02266348765, -328107.6498917173, -328133.8459342482]"
,0,0,,Alur Sungai,,DA0280,,,,,0.0,0.0,0.0,0.00160104278193,"[11652534.160275152, 11652539.83233717, 11652547.26335846, 11652552.665248074, 11652553.331495222, 11652554.109841095, 11652557.482932998, 11652565.254146641]","[-332006.6356326403, -332018.30468287866, -332041.904964995, -332067.3198782063, -332101.3556962628, -332135.9584625148, -332162.62119580194, -332180.2080065636]"
,0,0,,Sungai Satu Garis,,DA0280,,,,,0.0,0.0,0.0,0.00325264581765,"[11659182.505912349, 11659185.33365005, 11659185.954144893, 11659186.069805846, 11659185.621299619, 11659185.003699083, 11659182.640163656, 11659179.543032784, 11659173.571410019, 11659164.444436286, 11659151.880139327, 11659137.287267266, 11659126.527570575, 11659122.189338697, 11659121.514297297, 11659123.770520747, 11659126.084185038, 11659130.819493541, 11659135.38503981, 11659138.824144166, 11659140.009474102, 11659139.131274637, 11659136.968002971, 11659136.482204713, 11659136.8345309, 11659136.905552741, 11659136.138561446, 11659133.904935867, 11659130.972780474, 11659121.793375265, 11659119.266534152, 11659116.689710572, 11659113.07160448, 11659108.75819685, 11659095.156847509]","[-324100.7194256541, -324091.68990032433, -324085.4509689659, -324075.24093778845, -324065.5409630981, -324054.82043208013, -324044.4958192325, -324035.4194834227, -324029.74578462756, -324028.32574375515, -324026.053901317, -324023.55467403977, -324018.5605667182, -324013.56790861645, -324008.85948176193, -323998.64990267094, -323986.28540751484, -323976.019987225, -323967.6825453798, -323957.4733040233, -323947.830184592, -323929.24404762354, -323918.973950533, -323906.10252918914, -323894.00477423525, -323885.987013864, -323880.4294663174, -323871.49659526686, -323863.7593887817, -323829.71958709887, -323819.7862278435, -323813.3458963602, -323809.30235369725, -323805.85669858224, -323800.3697106361]"
,0,0,,Alur Sungai,,DA0280,,,,,0.0,0.0,0.0,0.00297300906879,"[11651829.130080087, 11651805.206742277, 11651780.60134995, 11651759.023736447, 11651735.003773332, 11651718.99257964, 11651697.903324753, 11651668.903038934, 11651642.04932684, 11651602.594693677, 11651563.822560318]","[-329765.77894647047, -329746.89376375696, -329724.37081676984, -329703.3231562329, -329682.765848053, -329662.2119988, -329639.0991775698, -329614.6086140063, -329600.5396591799, -329591.1875922335, -329584.49002842634]"
,0,0,,Sungai,,DA0280,,,,,0.0,0.0,0.0,0.0148760558642,"[11663360.718023792, 11663485.765990783, 11663520.255663343, 11663540.59406826, 11663558.588196035, 11663568.761461662, 11663578.15460029, 11663587.544844624, 11663611.01667057, 11663652.484628044, 11663683.390926197, 11663699.339892277, 11663734.421784518, 11664110.053932795, 11664432.16355858, 11664863.553636033, 11664865.794608697]","[-337416.6111034616, -337384.2481566479, -337389.6552646536, -337388.08602724236, -337373.92811118497, -337351.9006020866, -337320.43159231864, -337302.33805247163, -337277.1662877688, -337227.6085622566, -337192.99431513407, -337175.355724164, -337162.5326354576, -337067.6225807737, -336990.7057637191, -336885.53313834744, -336885.11276684265]"
,0,0,,Alur Sungai,,DA0280,,,,,0.0,0.0,0.0,0.00421952643994,"[11648145.206118746, 11648149.103970723, 11648156.369237287, 11648164.841318453, 11648176.596656682, 11648186.364162762, 11648192.850081576, 11648196.747376945, 11648196.754946671, 11648197.195660532, 11648198.842632405, 11648203.948300848, 11648211.73075777, 11648219.07929131, 11648230.317550505, 11648238.791969381, 11648244.326885784, 11648254.353654958, 11648267.965579653, 11648279.409000665, 11648289.725200519, 11648300.211607868, 11648308.836419377]","[-329498.12832805136, -329469.6875878569, -329445.5107288924, -329427.9434813573, -329411.7699206242, -329396.4650319466, -329378.3757869245, -329348.36894977867, -329325.23333632445, -329300.5318262443, -329281.5706935421, -329256.6971972949, -329237.6513557727, -329221.9978173069, -329199.90969039995, -329178.34201050946, -329161.4696910008, -329146.51272414695, -329131.7899528304, -329116.3071963205, -329099.1802930125, -329081.7690379841, -329068.66835207795]"
,0,0,,Sungai Satu Garis,,DA0280,,,,,0.0,0.0,0.0,0.00260879133182,"[11659984.81765383, 11659999.939182134, 11660010.240576496, 11660018.130902003, 11660024.596560668, 11660030.514193475, 11660037.52798932, 11660044.76075059, 11660054.622544285, 11660061.743874747, 11660069.741623562, 11660079.383561263, 11660088.58779072, 11660097.573054733, 11660104.366771944, 11660111.380345138, 11660118.394140972, 11660125.080100907, 11660128.806409543, 11660133.629437795, 11660142.176770942, 11660146.122935573, 11660147.548492972, 11660145.578137988, 11660141.306363843, 11660137.692153942, 11660132.982003644, 11660129.805613298, 11660129.695629641, 11660131.120741762, 11660140.546051726, 11660149.641076764, 11660161.365245527, 11660169.473645914, 11660174.842696283]","[-335337.4170237639, -335329.36864576064, -335323.96553133684, -335318.0112928468, -335312.3873502228, -335306.98423655453, -335301.2496013952, -335296.72924566, -335294.6358877186, -335295.73980825214, -335296.8450664662, -335297.5088902494, -335296.9604413791, -335295.08668592054, -335291.779494785, -335286.70734637784, -335280.3111179598, -335271.0466812494, -335263.3264850722, -335256.929700519, -335251.19640540297, -335246.12358985085, -335241.38095841807, -335232.22443081776, -335224.72317063797, -335219.8683979163, -335214.7935771635, -335209.7190910424, -335208.7267560186, -335206.1896245365, -335198.8016227921, -335194.28060202027, -335192.0778905873, -335191.3071645353, -335188.9919766504]"
,0,0,,Alur Sungai,,DA0280,,,,,0.0,0.0,0.0,0.00102609447964,"[11650140.754710311, 11650124.985079926, 11650117.269859971, 11650112.191353487, 11650107.11340359, 11650101.937269915, 11650096.713602802, 11650093.58919865, 11650087.633160619, 11650083.532818493, 11650079.774449848, 11650069.570348723, 11650045.692429269]","[-333621.1217174526, -333621.91952120845, -333621.2777779921, -333620.09617679316, -333617.6853759633, -333614.78331893025, -333610.06204214797, -333606.7673816278, -333599.29264040507, -333593.8345357073, -333589.9487407578, -333581.6861180459, -333568.1114203643]"
,0,0,,Alur Sungai,,DA0280,,,,,0.0,0.0,0.0,0.00398883410243,"[11651307.584796058, 11651284.580066692, 11651265.707294181, 11651253.87826244, 11651245.054411685, 11651239.987927707, 11651235.579341915, 11651231.640079083, 11651227.136760408, 11651217.281089295, 11651205.641300693, 11651193.343502589, 11651180.107392497, 11651170.252166662, 11651157.39253908, 11651148.102259649, 11651142.94204466, 11651137.96984828, 11651132.057002211, 11651124.079402227, 11651113.658673372, 11651102.393474858, 11651090.564443128, 11651081.457172956, 11651068.387596816]","[-331799.4046413678, -331786.3511527916, -331773.7708563205, -331762.6116936669, -331748.0487922962, -331733.8663400917, -331717.2253054601, -331699.07195875724, -331684.1321847015, -331666.5446647697, -331648.8607257958, -331634.48644517, -331615.5737771547, -331600.0657393367, -331578.317392493, -331555.9075869215, -331537.18699367694, -331522.34198873193, -331508.34783523576, -331494.44776390685, -331480.64077148424, -331466.7398115417, -331455.8639216504, -331447.9195778484, -331441.2093170045]"
,0,0,,Alur Sungai,,DA0280,,,,,0.0,0.0,0.0,0.00203251980591,"[11651544.651785525, 11651548.816692961, 11651557.534344915, 11651564.262160983, 11651567.08188369, 11651569.499631703, 11651569.762790982, 11651568.410259174, 11651567.864682345, 11651568.398681937, 11651570.81642996, 11651575.386762977, 11651592.521615602]","[-334062.1558330425, -334070.09521886066, -334095.2675442375, -334111.1717363724, -334122.3421490829, -334140.0951125969, -334161.37116086803, -334181.9689037615, -334203.7862690527, -334220.18318318017, -334238.47891995305, -334257.0454259189, -334277.26663117955]"
,0,0,,Sungai Satu Garis,,DA0280,,,,,0.0,0.0,0.0,0.0075361542025,"[11660188.6546621, 11660195.278839722, 11660201.985059807, 11660211.832493277, 11660226.62707624, 11660240.281191027, 11660260.927060384, 11660275.103374904, 11660290.611070527, 11660304.025848404, 11660311.26662468, 11660323.842053598, 11660341.231159931, 11660358.930958968, 11660378.02848553, 11660391.76853896, 11660402.558403244, 11660412.33759788, 11660430.57551533, 11660444.312785773, 11660462.861841196, 11660476.44471151, 11660486.144757982, 11660493.361489244, 11660506.936789833, 11660530.90543467, 11660545.256743424, 11660563.721196048, 11660579.238910424, 11660594.136241274, 11660624.633774254, 11660631.618181739, 11660638.447521182, 11660647.14135077]","[-328863.10762607615, -328874.1302014707, -328882.89689827163, -328892.28759088943, -328903.49966369447, -328914.13701087376, -328933.7338982205, -328947.1969509214, -328963.82278638484, -328976.3271095456, -328979.5614534406, -328982.3779053654, -328984.88280539715, -328986.99645417003, -328989.3456340499, -328994.97619759873, -329004.04509168194, -329016.00567977777, -329039.61263211846, -329058.1377776561, -329078.3844329777, -329094.7216961717, -329111.4493214928, -329128.17650319467, -329172.57154655573, -329262.7676251819, -329308.41305226804, -329362.500297952, -329402.3626913081, -329438.0044725218, -329493.8923185599, -329503.58424429817, -329506.945341187, -329505.61942841427]"
,0,0,,Sungai Satu Garis,,DA0280,,,,,0.0,0.0,0.0,0.00424323179618,"[11656200.410597539, 11656262.513960337, 11656301.29600113, 11656364.481278062, 11656411.688311895, 11656430.28144984, 11656434.35218098, 11656436.245391557, 11656437.41413489, 11656438.965038035, 11656441.05929161, 11656445.870853975, 11656446.752615655, 11656451.840250337]","[-329883.83732029324, -329887.66893573414, -329885.4858267374, -329877.7524824734, -329873.2318811119, -329868.4113184367, -329853.93603240576, -329834.48858973605, -329808.60708535276, -329785.64917769225, -329754.65095403226, -329683.8793042695, -329643.96008277475, -329628.90017241344]"
,0,0,,Sungai Satu Garis,,DA0280,,,,,0.0,0.0,0.0,0.00079211278691,"[11657460.901563259, 11657453.95600627, 11657447.263255835, 11657439.328736495, 11657430.07240951, 11657421.657880528, 11657404.46825872, 11657393.449076282, 11657379.075726267]","[-328767.91464313224, -328774.41519979143, -328780.14150407887, -328783.6891777876, -328786.1877201553, -328786.9924035165, -328787.95615090785, -328789.52650406427, -328793.022457148]"
,0,0,,Alur Sungai,,DA0280,,,,,0.0,0.0,0.0,0.00287054624902,"[11652305.93004951, 11652333.783410612, 11652348.222439133, 11652359.598734496, 11652365.738783645, 11652367.536927378, 11652366.012852233, 11652367.171910768, 11652369.482124154, 11652369.233102461, 11652366.94214734]","[-333530.6382978627, -333497.3437033976, -333473.43202312296, -333444.3761537124, -333413.00435675745, -333378.6744462444, -333349.35764443607, -333315.1556096602, -333277.2245283856, -333255.23766919697, -333227.84890724364]"
Air Ogan,0,0,,Sungai,,DA0280,,,,,0.0,0.0,0.0,1.48648990963,"[11660614.830979893, 11660736.089074822, 11660755.954371905, 11660766.903200429, 11660775.175574431, 11660784.920593979, 11660796.987960732, 11660804.5062565, 11660811.27325703, 11660819.082207995, 11660825.118841337, 11660839.52135705, 11660850.327362664, 11660857.611330906, 11660865.737876372, 11660877.633477153, 11660888.832106605, 11660912.832032232, 11660946.983961448, 11660954.446374828, 11660960.783348173, 11660967.757514263, 11660974.22450876, 11660976.042912647, 11660978.339545062, 11660985.413564747, 11660992.660686232, 11660995.36241027, 11661000.682257421, 11661004.023511937, 11661007.833087549, 11661008.713736035, 11661009.231260352, 11661011.025953181, 11661012.404422432, 11661016.0235304, 11661024.629640235, 11661028.270010227, 11661031.59367626, 11661034.736225488, 11661058.963465502, 11661064.998763023, 11661094.909530954, 11661098.130003823, 11661100.691353992, 11661101.607290758, 11661108.224232612, 11661111.054975942, 11661115.289680695, 11661120.96920111, 11661124.732022544, 11661126.620669022, 11661128.617406728, 11661131.05708469, 11661132.486204313, 11661135.26384824, 11661137.931731159, 11661139.623453462, 11661141.545829749, 11661142.281985534, 11661149.09061955, 11661156.497150559, 11661161.929207746, 11661170.498136878, 11661220.790613024, 11661234.550036045, 11661278.58502097, 11661298.183151284, 11661321.693939058, 11661373.200576901, 11661386.885972457, 11661389.330659788, 11661391.238898499, 11661393.194670638, 11661394.772067823, 11661423.91584447, 11661432.474532196, 11661441.334673109, 11661448.805992048, 11661454.874908056, 11661461.75022245, 11661470.591995647, 11661492.079329036, 11661501.265190775, 11661509.376262821, 11661520.304719876, 11661531.600976529, 11661542.365348652, 11661552.606519163, 11661563.040940305, 11661569.30422014, 11661576.372451209, 11661582.82575341, 11661613.281875534, 11661618.76959247, 11661636.195656877, 11661649.325568186, 11661670.444879336, 11661751.37114352, 11661755.866335874, 11661763.587121794, 11661768.024316696, 11661772.712091776, 11661794.008623563, 11661806.563013095, 11661821.981319157, 11661839.120067965, 11661840.899843983, 11661864.59208253, 11661878.997269912, 11661883.519067636, 11661896.828982556, 11661907.885011738, 11661914.71245875, 11661921.908484586, 11661929.711646935, 11661938.512677195, 11661944.392684018, 11661950.19955394, 11661964.335348163, 11661979.081395824, 11661992.31650404, 11662009.294730138, 11662017.282571528, 11662022.285826031, 11662041.098040743, 11662052.30691159, 11662061.303975478, 11662066.41164767, 11662068.7722888, 11662073.24165503, 11662081.817931237, 11662090.079618568, 11662095.887935635, 11662102.327990824, 11662110.237240648, 11662140.05438889, 11662159.910557784, 11662177.648873357, 11662188.286341261, 11662191.282171397, 11662201.563862206, 11662211.660985304, 11662220.355816768, 11662229.697525788, 11662241.689306619, 11662253.857640155, 11662264.615667077, 11662303.65162763, 11662316.800797204, 11662332.172794364, 11662343.208229449, 11662350.456909407, 11662357.088768076, 11662365.657474559, 11662369.827168724, 11662377.3432381, 11662382.42742189, 11662387.517505603, 11662394.125653207, 11662400.258021321, 11662402.9753301, 11662404.599592784, 11662407.313450657, 11662410.360153794, 11662412.936977364, 11662419.278960075, 11662439.13490633, 11662448.619549587, 11662456.7406404, 11662467.322782509, 11662475.712487254, 11662482.851517517, 11662487.268006993, 11662503.689746961, 11662544.703409595, 11662576.659339214, 11662587.995114278, 11662596.143701008, 11662598.500111984, 11662603.372343466, 11662607.97852135, 11662614.439393278, 11662620.844048858, 11662624.47339822, 11662627.813873498, 11662634.927411605, 11662644.162253914, 11662662.462621605, 11662669.043050665, 11662678.869667398, 11662690.085217413, 11662707.19057037, 11662740.619368175, 11662746.542900916, 11662757.26864518, 11662766.25591295, 11662776.214554591, 11662782.197197985, 11662785.086940648, 11662786.34707729, 11662794.850327905, 11662805.251798486, 11662808.5936096, 11662812.952101627, 11662821.506447894, 11662830.638431005, 11662834.38310735, 11662845.072895417, 11662850.996316845, 11662856.817658294, 11662860.351495527, 11662864.284301816, 11662885.660315715, 11662898.904997418, 11662935.018264748, 11662945.498994803, 11662957.012881048, 11662968.07792712, 11662980.19204806, 11662990.62724845, 11662998.739322381, 11663004.679441728, 11663009.307326917, 11663013.217201397, 11663016.330139637, 11663053.399752704, 11663067.589870842, 11663073.071799165, 11663085.600585213, 11663094.447479106, 11663104.00459135, 11663110.522792807, 11663118.793051738, 11663128.2149108, 11663147.442347217, 11663163.808427434, 11663168.303731106, 11663173.550886624, 11663179.656426735, 11663184.97304561, 11663193.095472267, 11663197.615822827, 11663206.67188604, 11663207.19954043, 11663211.686272504, 11663219.219707724, 11663227.04357549, 11663247.322981093, 11663265.961648714, 11663282.772784254, 11663286.816242116, 11663292.58515209, 11663301.790160783, 11663310.185876781, 11663321.395860821, 11663333.318066964, 11663339.913412837, 11663343.240752414, 11663354.082491579, 11663360.718023792, 11663367.422908032, 11663368.586419357, 11663373.62540742, 11663383.128307076, 11663393.372928502, 11663396.590618372, 11663395.95854631, 11663395.0566358, 11663392.426378872, 11663384.911756637, 11663380.890896633, 11663379.84705377, 11663378.948928114, 11663378.249507755, 11663379.573096503, 11663382.68002349, 11663385.306829514, 11663387.072579274, 11663389.623576727, 11663391.151993336, 11663393.385841552, 11663395.342949526, 11663400.140930898, 11663405.186041543, 11663409.7766347, 11663411.58936129, 11663414.342848893, 11663416.234723639, 11663420.64152832, 11663424.151654506, 11663426.217855569, 11663427.859929385, 11663430.164354166, 11663432.917396493, 11663435.306980683, 11663437.455669494, 11663439.503614157, 11663440.945608262]","[-335531.4885491899, -335567.6317389217, -335587.8413459565, -335597.550252173, -335603.3639361393, -335612.8879088297, -335626.20990089653, -335636.10374497686, -335645.20690715214, -335656.12831712933, -335664.3118229074, -335683.949808916, -335698.20328314137, -335707.67877221375, -335717.87025781, -335732.5665097382, -335746.0726695935, -335774.46515074425, -335813.5446332612, -335821.33386673813, -335827.70704859827, -335836.0892123459, -335843.67478454293, -335845.77996819525, -335848.56948985293, -335858.14130408934, -335869.7367042797, -335875.18710791634, -335886.7914276389, -335895.1276682328, -335907.28869055083, -335911.23665050394, -335912.8622745488, -335919.9390845915, -335924.00565320987, -335930.2306916147, -335940.00249654864, -335943.5861607291, -335947.65038918774, -335951.8452652505, -335983.0147227836, -335990.6388741764, -336030.71043370134, -336035.551527554, -336039.72132500086, -336041.1821921587, -336052.69433874544, -336058.63635115343, -336067.01674728666, -336079.1490265521, -336088.2632579186, -336093.26175547205, -336098.22826017725, -336104.292338955, -336107.74067844596, -336113.9972734516, -336119.6971671253, -336122.9203293629, -336126.9618231165, -336128.50930670736, -336139.2735817137, -336150.80201284593, -336158.64845422696, -336169.8603006146, -336235.96281661524, -336253.4341707083, -336304.0420304687, -336327.0582370805, -336358.5809418267, -336425.4835010221, -336449.93652434007, -336455.06735695037, -336458.14929003123, -336461.0723721534, -336463.07411826693, -336484.9198734998, -336491.8293938328, -336499.3357487643, -336505.56906585215, -336510.621868701, -336516.07185528055, -336523.5924804597, -336537.65398292674, -336542.87689718447, -336547.72403114795, -336554.5917521253, -336561.4444244227, -336567.5531162023, -336572.3695956591, -336576.6109782336, -336577.9627183112, -336579.1080075852, -336579.79223822115, -336582.0750135873, -336582.57386209344, -336586.0126284073, -336585.7503288325, -336587.2800938359, -336593.14164786774, -336594.0594177518, -336594.7145536151, -336594.6943767316, -336594.7749728206, -336595.3414864307, -336595.45028558123, -336595.1899925278, -336594.96760082175, -336594.93371255876, -336594.13666960393, -336593.7442792237, -336593.7247711778, -336592.62396010966, -336590.66178531636, -336589.0024868602, -336587.7052577107, -336586.3393602576, -336584.50259440346, -336583.69741387607, -336582.8563385528, -336581.2666003046, -336579.7700547886, -336578.3140860117, -336576.71297743084, -336576.1561621823, -336576.0653104487, -336575.0332793169, -336574.47401164635, -336574.1326766646, -336573.9381536298, -336573.84919695486, -336573.7053948314, -336573.3289453751, -336572.9497090568, -336572.71494371886, -336572.5322369763, -336572.6028003529, -336573.0374395012, -336573.4026300291, -336573.7114144461, -336573.8054989492, -336573.79568919056, -336574.1920925891, -336574.4046744984, -336574.37346162996, -336574.0432741015, -336573.4051939433, -336572.5644531151, -336572.1268041563, -336571.6394375597, -336571.4853797724, -336570.8898828969, -336571.0548651871, -336571.462304555, -336571.4328752798, -336571.60677552305, -336571.91377635294, -336572.51194861205, -336572.6381377785, -336572.46390310023, -336572.5343550023, -336572.597338101, -336572.9070143122, -336573.09228496946, -336572.9657613889, -336573.0486984286, -336573.24255262484, -336573.70416861156, -336575.8522826384, -336577.10837755824, -336578.40995410096, -336580.72505705646, -336582.2413335773, -336583.67890910263, -336584.8069198771, -336589.0219949053, -336599.9520735027, -336612.0136198272, -336618.14505497285, -336622.25155493704, -336623.64231161604, -336626.4876999653, -336630.13158072793, -336632.47778608213, -336633.9163654757, -336634.92933494586, -336637.58722331247, -336641.4519355563, -336648.1600302498, -336665.1725028926, -336668.5399277998, -336676.6012143356, -336686.0627341492, -336695.83816726535, -336718.3728778972, -336721.27322546556, -336727.0181834951, -336730.8098827047, -336735.51065795595, -336737.0108840633, -336738.8560128347, -336739.8096786525, -336744.3647568476, -336750.67388935335, -336753.839881876, -336757.9692387613, -336763.189375665, -336767.0186429755, -336770.5664367814, -336777.0508088895, -336781.94087000564, -336784.5152670351, -336786.4059896843, -336789.44155772997, -336805.36393883004, -336815.89172463655, -336846.0516661926, -336853.7965991348, -336861.19451156666, -336869.28802716505, -336876.07450126915, -336881.0825067232, -336885.41798487137, -336888.7225441141, -336891.71965591534, -336894.3910383807, -336897.03566694644, -336932.71630915516, -336945.8132672098, -336950.68037131865, -336963.6188140376, -336972.27996662044, -336982.3230741116, -336989.22927860956, -336998.5650791909, -337011.44098960946, -337035.19273104984, -337053.2861194061, -337059.12071908865, -337065.5929559057, -337074.40248900215, -337082.90580092784, -337096.82635257964, -337104.1042213054, -337119.3405150964, -337120.1977580324, -337127.3321597995, -337139.58672205394, -337151.32727407786, -337193.6202477771, -337229.9946872987, -337264.86935099866, -337272.45768818184, -337283.8242539094, -337301.8768796025, -337317.5704696332, -337337.5270972004, -337356.9186600521, -337367.5541790219, -337374.26699597994, -337397.1636819089, -337416.6111034616, -337440.73034726863, -337448.001325255, -337464.56154360756, -337514.8687039685, -337563.37834393576, -337583.34125477256, -337588.20927638636, -337589.835368889, -337592.5013045022, -337598.00228418096, -337604.1659857815, -337610.0172219391, -337619.4382378077, -337629.29412030225, -337637.6338252892, -337649.1255009529, -337661.6835525639, -337666.16107855964, -337675.58834144473, -337679.46401150944, -337687.8412872289, -337695.68860874185, -337714.30993294757, -337733.37504435255, -337751.4980784202, -337761.49666050036, -337774.03220574633, -337781.1803576761, -337794.1870010419, -337803.2693682605, -337811.01703803614, -337814.68079721543, -337819.822277992, -337827.6439686879, -337832.6885776511, -337837.1799329843, -337841.4787699706, -337844.5015564662]"
